Fecha;Linea;Mensaje;Duración
"18.03.2019 19:42:03";E;"Servicio con demora debido a un problema técnico";00:30:06
"18.03.2019 19:36:02";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:00
"18.03.2019 19:24:09";E;"Interrupción debido a un problema técnico en una formación";00:09:59
"18.03.2019 18:54:10";E;"Servicio con demora debido a un problema técnico en una formación";00:27:52
"18.03.2019 17:38:03";C;"Ya circula con su frecuencia habitual";00:02:08
"18.03.2019 17:08:03";B;"Los trenes ya se detienen en todas las estaciones";00:02:07
"18.03.2019 16:38:02";C;"Servicio con demora debido a un problema técnico";00:58:06
"18.03.2019 15:42:08";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:59
"18.03.2019 15:34:04";P;"Interrupción debido a un problema técnico en una formación";00:05:58
"18.03.2019 14:18:09";B;"Por atención médica a un usuario Los trenes no se detienen en Pueyrredón";02:47:59
"18.03.2019 13:54:08";B;"Los trenes no se detienen en Pueyrredón";00:21:55
"18.03.2019 11:14:08";E;"Ya circula con su frecuencia habitual";00:03:55
"18.03.2019 10:32:02";E;"Servicio con demora";00:40:07
"18.03.2019 10:06:03";A;"Ya circula con su frecuencia habitual";00:06:06
"18.03.2019 09:56:08";A;"Servicio con demora debido a un problema técnico";00:07:54
"17.03.2019 10:42:02";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";15:18:10
"17.03.2019 03:10:10";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";00:05:58
"16.03.2019 15:34:03";A;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"16.03.2019 15:28:02";A;"Servicio limitado entre San Pedrito y Plaza Miserere";00:04:06
"16.03.2019 09:18:04";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";17:42:00
"15.03.2019 19:14:09";E;"Ya circula con su frecuencia habitual";00:00:00
"15.03.2019 18:00:11";E;"Servicio con demora debido a un problema técnico en una formación";00:57:56
"15.03.2019 16:52:03";P;"Único destino: Centro Cívico";00:31:59
"15.03.2019 16:42:09";E;"Ya circula con su frecuencia habitual";00:00:00
"15.03.2019 16:38:02";E;"Servicio con demora debido a un problema técnico en una formación";00:00:00
"15.03.2019 14:52:07";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:01
"15.03.2019 14:02:03";P;"Interrupción debido a un problema técnico en una formación";00:48:07
"15.03.2019 10:44:09";E;"Servicio con demora debido a un problema técnico en una formación";01:05:58
"14.03.2019 19:38:09";D;"Servicio con demora debido a un problema técnico";00:05:54
"14.03.2019 18:40:02";P;"Interrupción debido a un problema técnico en una formación";00:20:11
"13.03.2019 21:46:01";B;"Servicio Limitado entre J. M. de Rosas y Medrano";00:06:08
"13.03.2019 01:04:15";H;"Ya realiza su recorrido completo entre cabeceras";00:01:59
"13.03.2019 00:48:13";H;"Servicio Limitado entre Facultad de Derecho y Parque Patricios";00:14:07
"12.03.2019 13:30:12";D;"Ya realiza su recorrido completo entre cabeceras";00:03:56
"12.03.2019 13:16:13";D;"Servicios limitados: Catedral-Agüero y Palermo-Congreso de Tucumán";00:11:51
"12.03.2019 13:04:10";D;"Servicio limitado entre Catedral - Agüero y Plaza Italia - Congreso de Tucumán";00:09:59
"12.03.2019 12:14:04";D;"Con demora por factores climáticos";00:47:59
"12.03.2019 12:10:02";D;"Servicio con demora";00:02:06
"11.03.2019 20:38:04";D;"Ya circula con su frecuencia habitual";00:00:00
"11.03.2019 20:34:08";D;"Servicio con demora";00:02:01
"11.03.2019 20:32:10";D;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"11.03.2019 18:56:02";D;"Servicio limitado entre Catedral y Aguero";01:34:01
"11.03.2019 16:38:02";B;"Ya circula con su frecuencia habitual";00:02:00
"11.03.2019 16:24:09";B;"Servicio con demora debido a un problema técnico";00:12:01
"11.03.2019 12:00:11";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:03:58
"11.03.2019 11:18:02";P;"Servicio interrumpido";00:40:01
"10.03.2019 10:52:09";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";14:48:03
"09.03.2019 22:08:10";P;"Servicio interrumpido";00:53:57
"09.03.2019 09:02:08";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";18:42:00
"08.03.2019 23:12:08";C;"Ya circula con su frecuencia habitual";00:01:54
"08.03.2019 21:58:03";C;"Servicio con demora";01:10:04
"08.03.2019 21:22:08";D;"Ya circula con su frecuencia habitual";00:05:56
"08.03.2019 20:42:09";D;"Servicio con demora debido a un problema técnico en una formación";00:37:55
"08.03.2019 17:18:08";B;"Ya circula con su frecuencia habitual";00:05:56
"08.03.2019 16:38:10";B;"Servicio con demora";00:37:59
"08.03.2019 11:46:02";E;"Ya circula con su frecuencia habitual";00:02:05
"08.03.2019 11:22:02";E;"Servicio con demora debido a un problema técnico en una formación";00:22:09
"07.03.2019 15:22:03";D;"Ya circula con su frecuencia habitual";00:00:00
"07.03.2019 13:36:02";E;"Ya circula con su frecuencia habitual";00:00:00
"07.03.2019 12:58:02";E;"Servicio con demora debido a un problema técnico en una formación";00:32:08
"07.03.2019 12:34:08";E;"Interrupción debido a un problema técnico en una formación";00:01:54
"07.03.2019 12:14:07";D;"Servicio con demora por medida de fuerza gremial";03:00:01
"07.03.2019 11:14:10";E;"Servicio con demora debido a un problema técnico en una formación";01:01:52
"06.03.2019 13:00:04";E;"Ya circula con su frecuencia habitual";00:00:00
"06.03.2019 12:54:02";E;"Servicio con demora debido a un problema técnico";00:00:00
"06.03.2019 12:34:08";E;"Servicio limitado entre Bolívar y Entre Ríos";00:02:00
"06.03.2019 12:00:12";E;"Ya circula con su frecuencia habitual";00:00:00
"06.03.2019 11:16:04";E;"Servicio con demora";00:41:58
"06.03.2019 10:52:03";E;"Servicio con demora por causas ajenas a la empresa";00:14:01
"06.03.2019 10:24:04";E;"Servicio interrumpido";00:10:00
"05.03.2019 10:54:07";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";14:47:56
"04.03.2019 11:14:05";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";14:19:59
"03.03.2019 18:12:06";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";06:41:58
"03.03.2019 17:54:04";D;"Ya realiza el recorrido completo entre cabeceras";00:00:00
"03.03.2019 17:38:05";D;"Servicio limitado entre Congreso de Tucumán y 9 de Julio";00:04:00
"03.03.2019 12:40:06";B;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"03.03.2019 11:52:05";B;"Servicio Limitado entre J. M. de Rosas y Medrano";00:23:59
"02.03.2019 21:10:09";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";19:41:54
"02.03.2019 20:44:04";D;"Los trenes no se detienen en F. de Medicina";00:00:00
"02.03.2019 20:22:05";D;"Servicio limitado entre Congreso de Tucumán y S. Ortiz";00:14:01
"02.03.2019 11:56:06";B;"Los trenes no se detienen en Uruguay";00:59:58
"02.03.2019 09:18:04";D;"Los trenes no se detienen en Facultad de Medicina por obras de puesta en valor.";10:48:00
"01.03.2019 16:34:09";A;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"01.03.2019 16:14:06";U;"Ya circula con su frecuencia habitual";00:00:00
"01.03.2019 16:12:05";E;"Ya realiza su recorrido completo entre cabeceras";00:10:07
"01.03.2019 16:08:03";U;"Servicio con demora debido a la atención médica a un usuario";00:04:02
"01.03.2019 16:02:05";D;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"01.03.2019 16:02:05";U;"Servicio con demora";00:00:00
"01.03.2019 15:52:04";C;"Los trenes ya se detienen en todas las estaciones";00:02:01
"01.03.2019 12:10:03";C;"Por operativo de seguridad en la vía pública los trenes no se detienen en Av. de Mayo";03:40:10
"01.03.2019 12:08:04";C;"Los trenes no se detienen en Av. de Mayo";00:00:00
"01.03.2019 11:50:07";C;"Por operativo de seguridad en la vía pública los trenes no se detienen en Av. de Mayo";00:15:56
"01.03.2019 11:44:06";A;"Por operativo de seguridad en la vía pública Servicio limitado Miserere - San Pedrito";04:39:56
"01.03.2019 11:34:04";A;"Servicio limitado entre San Pedrito y Plaza Miserere";00:00:00
"01.03.2019 11:20:07";A;"Plaza Miserere y San Pedrito Servicio limitado entre";00:11:56
"01.03.2019 11:18:05";A;"Servicio limitado entre San Pedrito y Plaza Miserere";00:00:00
"01.03.2019 11:18:05";C;"Los trenes no se detienen en Av. de Mayo";00:26:01
"01.03.2019 09:42:04";C;"Los trenes no se detienen en Av. de Mayo";01:28:02
"01.03.2019 08:56:04";E;"Servicio limitado entre Plaza de los Virreyes y Belgrano";07:11:59
"01.03.2019 08:36:04";A;"Servicio limitado entre Plaza Miserere y San Pedrito";02:34:02
"01.03.2019 08:36:04";C;"Los trenes no se detienen en Av. de Mayo";01:00:01
"01.03.2019 08:28:04";A;"Servicio limitado entre San Pedrito y Plaza Miserere";00:00:00
"01.03.2019 08:24:02";C;"Los trenes no se detienen en Av. de Mayo";00:04:02
"01.03.2019 08:24:02";D;"Servicio limitado entre Congreso de Tucumán y 9 de Julio";07:30:03
"01.03.2019 08:24:02";E;"Servicio limitado entre Belgrano y Virreyes por operativo de seguridad en la vía pública";00:28:02
"28.02.2019 18:20:08";E;"Servicio con demora debido a un problema técnico en una formación";00:00:00
"28.02.2019 17:50:07";H;"Los trenes no se detienen en Parque Patricios";00:19:57
"27.02.2019 22:46:05";B;"Ya circula con su frecuencia habitual";00:01:58
"27.02.2019 21:32:04";B;"Servicio con demora debido a un problema técnico";01:08:00
"27.02.2019 21:06:04";E;"Servicio con demora por obras de renovación en zona de vías";02:10:02
"27.02.2019 21:02:06";B;"Ya circula con su frecuencia habitual";00:01:57
"27.02.2019 20:38:05";B;"Servicio con demora debido a un problema técnico";00:17:59
"27.02.2019 20:34:03";B;"Servicio con demora debido a un problema técnico en una formación";00:01:59
"27.02.2019 19:12:04";E;"Ya circula con su frecuencia habitual";00:02:02
"27.02.2019 18:50:05";E;"Servicio con demora debido a un problema técnico";00:20:03
"27.02.2019 13:14:05";E;"Ya circula con su frecuencia habitual";00:00:00
"27.02.2019 13:00:08";B;"Servicio con demora debido a un problema técnico";00:41:55
"27.02.2019 12:08:05";B;"Servicio con demora";00:46:00
"27.02.2019 11:54:05";B;"Interrupción debido a un problema técnico en una formación";00:08:01
"27.02.2019 11:52:03";B;"Servicio con demora debido a un problema técnico en una formación";00:00:00
"27.02.2019 11:34:05";E;"Servicio con demora debido a un problema técnico en una formación";01:37:58
"27.02.2019 11:06:05";E;"Servicio limitado entre Pza. de los Virreyes y San José";00:09:59
"27.02.2019 10:58:05";U;"Ya circula con su frecuencia habitual";00:00:00
"27.02.2019 10:34:04";U;"Servicio con demora";00:17:59
"26.02.2019 23:26:04";E;"Ya circula con su frecuencia habitual";00:04:05
"26.02.2019 22:04:05";E;"Servicio con demora debido a un problema técnico en una formación";01:14:01
"26.02.2019 14:20:07";P;"Los trenes ya se detienen en todas las estaciones";00:05:56
"26.02.2019 10:50:02";P;"Por obras para mejorar el servicio los trenes no se detienen en Pte. Illia";03:28:02
"25.02.2019 23:26:09";U;"Servicio limitado entre Federico Lacroze y Campo de Mayo 20:24 hs.";00:25:54
"25.02.2019 21:26:09";C;"Interrupción debido a un problema técnico en una formación";00:00:00
"25.02.2019 17:00:04";E;"Ya circula con su frecuencia habitual";00:00:00
"25.02.2019 15:08:03";E;"Servicio con demora por obras de renovación en zona de vías";01:42:09
"25.02.2019 14:50:12";E;"Ya realiza su recorrido completo entre cabeceras";00:07:54
"25.02.2019 14:40:02";E;"Servicio limitado entre Bolívar y Entre Ríos";00:00:00
"25.02.2019 13:56:10";E;"Servicio con demora por obras de renovación en zona de vías";00:36:00
"24.02.2019 23:14:02";C;"Servicio normalizado";00:00:00
"24.02.2019 22:40:09";C;"Servicio con demora debido a un problema técnico en una formación";00:09:57
"24.02.2019 12:04:03";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:09:59
"24.02.2019 11:28:02";E;"Interrupción debido a un problema técnico en una formación";00:30:02
"21.02.2019 23:10:02";U;"Ya realiza el recorrido completo entre cabeceras";00:00:00
"21.02.2019 22:56:03";U;"Servicios limitados: F. Lacroze - Coronel F. Lynch y Gral. Lemos - Martín Coronado";00:08:02
"20.02.2019 22:42:08";A;"Servicio limitado entre Acoyte y Plaza de Mayo";00:03:57
"20.02.2019 18:16:07";D;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"20.02.2019 18:04:04";D;"Servicio limitado entre Congreso de Tucumán y Scalabrini Ortiz";00:09:59
"20.02.2019 12:28:04";D;"Servicio con demora debido a un problema técnico en una formación";00:08:00
"20.02.2019 08:50:04";P;"Interrumpida por causas ajenas a la empresa";05:51:59
"19.02.2019 13:32:06";U;"Servicio con demora debido a la atención médica a un usuario";00:28:05
"19.02.2019 12:56:05";P;"Los trenes ya se detienen en todas las estaciones";00:00:00
"19.02.2019 11:04:02";P;"Por obras de mejora los trenes no se detienen en Somellera.";01:50:01
"17.02.2019 11:34:09";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:06:04
"17.02.2019 11:16:02";P;"Servicio interrumpido";00:14:00
"15.02.2019 16:02:02";C;"Con demora debido a la atención médica a un usuario a bordo de formación";00:20:00
"15.02.2019 01:26:02";D;"Servicio con demora";00:04:04
"14.02.2019 10:24:03";A;"Servicio Limitado entre Flores y Plaza de Mayo";01:06:05
"13.02.2019 21:48:04";E;"Ya circula con su frecuencia habitual";00:01:58
"13.02.2019 21:20:08";E;"Servicio con demora debido a un problema técnico en una formación";00:22:00
"13.02.2019 20:40:04";B;"Ya circula con su frecuencia habitual";00:00:00
"13.02.2019 20:26:07";B;"Servicio con demora debido a un problema técnico en una formación";00:07:55
"13.02.2019 20:24:03";B;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"13.02.2019 20:08:02";B;"Interrupción debido a un problema técnico en una formación";00:14:02
"13.02.2019 20:04:02";B;"Servicio con demora debido a un problema técnico en una formación";00:02:06
"13.02.2019 13:02:09";U;"Ya circula con su frecuencia habitual";00:11:54
"13.02.2019 12:14:02";U;"Servicio con demora debido a un problema técnico";00:46:07
"12.02.2019 17:38:02";B;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"12.02.2019 13:58:08";C;"Ya circula con su frecuencia habitual";00:05:59
"12.02.2019 13:36:07";B;"Servicio Limitado entre J. M. de Rosas y Medrano";03:57:56
"12.02.2019 12:10:08";C;"Servicio con demora";01:44:00
"12.02.2019 12:06:02";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"12.02.2019 11:50:10";C;"Interrumpida por falta de suministro de energía eléctrica debido a causas ajenas";00:11:52
"11.02.2019 23:16:04";E;"Servicio con demora debido a un problema técnico en una formación";00:47:58
"11.02.2019 22:42:02";P;"Interrumpida debido a un problema operativo";01:22:00
"11.02.2019 22:06:01";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"11.02.2019 21:38:09";B;"Ya circula con su frecuencia habitual";00:03:54
"11.02.2019 21:34:01";P;"Interrupción debido a un problema técnico en una formación";00:30:02
"11.02.2019 21:26:02";B;"Con demora debido a un problema operativo";00:10:00
"11.02.2019 20:38:02";E;"Ya circula con su frecuencia habitual";00:02:01
"11.02.2019 20:12:02";E;"Servicio con demora debido a un problema técnico en una formación";00:24:05
"11.02.2019 19:52:07";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"11.02.2019 19:50:02";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"11.02.2019 19:34:02";E;"Interrupción debido a un problema técnico en una formación";00:14:01
"11.02.2019 11:22:08";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:02:00
"11.02.2019 11:06:08";P;"Interrupción debido a un problema técnico en una formación";00:12:00
"10.02.2019 08:22:11";U;"Servicio limitado entre Fco. Lacroze y Martin Coronado 05:07 hs.";02:29:52
"10.02.2019 00:58:03";U;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"10.02.2019 00:02:03";U;"Interrumpida debido a la atención médica a un usuario";00:50:01
"08.02.2019 21:52:09";U;"Ya circula con su frecuencia habitual";00:03:55
"08.02.2019 21:14:02";U;"Con demora por falta de suministro de energía eléctrica";00:36:05
"08.02.2019 21:12:02";U;"Ya realiza el recorrido completo entre cabeceras";00:00:00
"08.02.2019 20:50:02";U;"Servicio limitado entre Federico Lacroze y Campo de Mayo 17:46 hs.";00:20:00
"08.02.2019 18:08:09";B;"Ya realiza su recorrido completo entre cabeceras";00:01:55
"08.02.2019 17:58:03";B;"Servicio limitado entre Juan Manuel de Rosas y Carlos Pellegrini";00:08:05
"08.02.2019 12:28:02";P;"Los trenes ya se detienen en todas las estaciones";00:16:01
"08.02.2019 10:48:03";P;"Los trenes no se detienen en Ana María Janer por obras de mejora";01:38:01
"08.02.2019 09:34:03";A;"Ya circula con su frecuencia habitual";00:00:00
"08.02.2019 09:22:03";A;"Servicio con demora";00:08:06
"08.02.2019 09:18:03";A;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:59
"08.02.2019 08:38:02";A;"Interrumpida por falta de suministro de energía eléctrica";00:36:00
"07.02.2019 14:12:09";U;"Ya circula con su frecuencia habitual";00:08:03
